login,logout,lastseen
1483369375385,-,1483369375385
1483369388764,-,1483369388764
1483367609605,1483369413802,1483367609605
1483367610458,1483369413802,1483367610458
1483367613492,1483369413802,1483367613492
1483369437851,-,1483369437851
1483367654388,1483369458835,1483367654388
1483369463832,-,1483369463832
1483367677448,1483369478847,1483367677448
1483367679996,1483369483847,1483367683065
1483367681624,1483369483847,1483367681624
1483334911932,1483369493857,1483367689930
1483367685427,1483369493857,1483367689821
1483367702015,1483369503865,1483367702015
1483367706756,1483369508869,1483367706756
1483369512317,-,1483369512317
1483369512598,-,1483369512598
1483367712172,1483369513871,1483367712172
1483367711954,1483369518875,1483367715620
1483369524924,-,1483369524924
1483369528981,-,1483369528981
1483367741517,1483369543895,1483367741517
1483367777208,1483369578926,1483367777208
1483361745522,1483369585771,1483369222603
1483367798262,1483369598942,1483367798262
1483367798607,1483369598942,1483367798607
1483367798651,1483369598942,1483367798651
1483367827469,1483369633970,1483367830674
1483367840088,1483369643976,1483367840088
1483367860245,1483369663985,1483367860245
1483367884843,1483369689011,1483367884843
1483367886698,1483369694014,1483367893135
1483367902790,1483369704019,1483367902790
1483369711291,-,1483369711291
1483369715241,-,1483369715241
1483369725124,-,1483369725124
1483369736662,-,1483369736662
1483369738629,-,1483369738629
1483369747571,-,1483369747571
1483367950400,1483369754049,1483367950400
1483367961607,1483369764058,1483367961607
1483367966933,1483369769062,1483367966933
1483367970758,1483369774065,1483367970758
1483369778610,-,1483369778610
1483369783295,-,1483369783295
1483367982574,1483369784066,1483367982574
1483369802684,-,1483369802684
1483367999358,1483369804078,1483367999358
1483369804280,-,1483369804280
1483369811034,-,1483369811034
1483369823449,-,1483369823449
1483369855183,-,1483369855183
1483368055593,1483369859112,1483368055593
1483368073937,1483369874121,1483368073937
1483368080123,1483369884125,1483368080123
1483369887746,-,1483369887746
1483369887746,1483369888115,1483369887746
1483369888116,-,1483369888116
1483368086013,1483369889127,1483368086013
1483368095001,1483369899133,1483368095001
1483368097552,1483369899133,1483368097552
1483369905055,-,1483369905055
1483368125454,1483369929153,1483368125454
1483368147980,1483369949166,1483368147980
1483368158067,1483369959175,1483368158067
1483369960432,-,1483369960432
1483369979851,-,1483369979851
1483369983966,-,1483369983966
1483368180683,1483369984193,1483368180683
1483368183900,1483369984193,1483368183900
1483369994686,-,1483369994686
1483368194780,1483369999204,1483368194780
1483370014793,-,1483370014793
1483370032259,-,1483370032259
1483370055805,-,1483370055805
1483370065374,-,1483370065374
1483368308882,1483370114285,1483368312028
1483370129224,-,1483370129224
1483368329231,1483370129294,1483368329231
1483368364980,1483370169336,1483368364980
1483366686099,1483370174338,1483368370076
1483368380842,1483370184344,1483368380842
1483370189802,-,1483370189802
1483370192010,-,1483370192010
1483370193392,-,1483370193392
1483368429643,1483370234381,1483368429643
1483368431646,1483370234382,1483368431646
1483370238990,-,1483370238990
1483370250667,-,1483370250667
1483368469296,1483370269403,1483368469296
1483370284978,-,1483370284978
1483370285631,-,1483370285631
1483370292402,-,1483370292402
1483370313627,-,1483370313627
1483370337637,-,1483370337637
1483370344179,-,1483370344179
1483368544009,1483370344454,1483368544009
1483368551593,1483370354463,1483368551593
1483370393469,-,1483370393469
1483368591552,1483370394492,1483368591552
1483370398608,-,1483370398608
1483370399717,-,1483370399717
1483368603062,1483370404498,1483368603062
1483370407470,-,1483370407470
1483368607266,1483370409500,1483368607266
1483368622393,1483370424507,1483368622393
1483370432662,-,1483370432662
1483370437985,-,1483370437985
1483368637697,1483370439516,1483368637697
1483370440693,-,1483370440693
1483368704722,1483370509578,1483368704722
1483370531904,-,1483370531904
1483368733299,1483370534600,1483368733299
1483368785574,1483370589644,1483368785574
1483370606508,-,1483370606508
1483368810457,1483370614669,1483368810457
1483368817571,1483370619673,1483368817571
1483368847990,1483370649694,1483368847990
1483370652839,-,1483370652839
1483368883540,1483370684721,1483368883540
1483368909379,1483370709736,1483368909379
1483370733565,-,1483370733565
1483370738985,-,1483370738985
1483370770819,-,1483370770819
1483368972685,1483370774778,1483368972685
1483368977627,1483370779780,1483368977627
1483368984667,1483370784784,1483368984667
1483369017057,1483370819814,1483369017057
1483370843334,-,1483370843334
1483369039939,1483370844831,1483369043454
1483369043662,1483370844831,1483369043662
1483369056230,1483370859843,1483369056230
1483369738629,1483370868831,1483369738629
1483370868832,-,1483370868832
1483370871758,-,1483370871758
1483369070688,1483370874849,1483369070688
1483370885806,-,1483370885806
1483370891912,-,1483370891912
1483370891912,1483370892599,1483370891912
1483370892599,-,1483370892599
1483369094204,1483370894862,1483369094204
1483370917216,-,1483370917216
1483369116312,1483370919878,1483369116312
1483369136476,1483370939890,1483369136476
1483370949778,-,1483370949778
1483369172271,1483370974916,1483369172271
1483370977974,-,1483370977974
1483369180832,1483370984921,1483369180832
1483370987669,-,1483370987669
1483369204099,1483371004937,1483369204099
1483369209187,1483371009939,1483369209187
1483369216426,1483371019944,1483369216426
1483369217243,1483371019944,1483369217243
1483371020298,-,1483371020298
1483371030641,-,1483371030641
1483371055419,-,1483371055419
1483371099877,-,1483371099877
1483369295039,1483371100009,1483369295039
1483369295933,1483371100009,1483369295933
1483371111538,-,1483371111538
1483369320674,1483371125032,1483369320674
1483369329850,1483371130034,1483369329850
1483371131445,-,1483371131445
1483371146878,-,1483371146878
1483369346424,1483371150046,1483369346424
1483369348029,1483371150047,1483369348029
1483371171387,-,1483371171387
1483369375385,1483371180064,1483369375385
1483369388764,1483371195075,1483369391966
1483371225374,-,1483371225374
1483369437851,1483371240112,1483369437851
1483371247126,-,1483371247126
1483369463832,1483371265124,1483369463832
1483369512317,1483371315173,1483369512317
1483371318083,-,1483371318083
1483369512598,1483371320177,1483369515642
1483369524924,1483371325180,1483369524924
1483371329082,-,1483371329082
1483369528981,1483371330182,1483369528981
1483371344571,-,1483371344571
1483371385501,-,1483371385501
1483371386250,-,1483371386250
1483371386297,-,1483371386297
1483368774561,1483371420254,1483369618511
1483371428601,-,1483371428601
1483371444706,-,1483371444706
1483371449415,-,1483371449415
1483371465787,-,1483371465787
1483371498594,-,1483371498594
1483369711291,1483371515306,1483369711291
1483369715241,1483371515307,1483369715241
1483369725124,1483371530314,1483369728617
1483371538837,-,1483371538837
1483369736662,1483371540317,1483369736662
1483369747571,1483371550322,1483369747571
1483369778610,1483371580346,1483369778610
1483369783295,1483371590356,1483369786443
1483371604176,-,1483371604176
1483369802684,1483371605360,1483369802684
1483369804280,1483371605360,1483369804280
1483369811034,1483371615367,1483369811034
1483371616710,-,1483371616710
1483369823449,1483371625377,1483369823449
1483371631549,-,1483371631549
1483371655263,-,1483371655263
1483369855183,1483371655399,1483369855183
1483371666836,-,1483371666836
1483369888116,1483371690427,1483369888116
1483369905055,1483371705442,1483369905055
1483371708821,-,1483371708821
1483371716187,-,1483371716187
1483369960432,1483371760484,1483369960432
1483371777508,-,1483371777508
1483369979851,1483371780493,1483369979851
1483371781555,-,1483371781555
1483369983966,1483371785497,1483369983966
1483371793151,-,1483371793151
1483369994686,1483371795502,1483369994686
1483370014793,1483371815516,1483370014793
1483370032259,1483371835529,1483370032259
1483364141888,1483371840531,1483370038295
1483370055805,1483371860545,1483370059011
1483370065374,1483371865549,1483370065374
1483371869582,-,1483371869582
1483371926130,-,1483371926130
1483370129224,1483371930597,1483370129224
1483371969893,-,1483371969893
1483370189802,1483371990649,1483370189802
1483370192010,1483371995653,1483370192010
1483370193392,1483371995653,1483370193392
1483370238990,1483372040686,1483370238990
1483370250667,1483372055700,1483370254684
1483372076242,-,1483372076242
1483372080584,-,1483372080584
1483372076242,1483372085476,1483372076242
1483372085477,-,1483372085477
1483370284978,1483372085718,1483370284978
1483370285631,1483372085718,1483370285631
1483372091078,-,1483372091078
1483370292402,1483372095727,1483370292402
1483372100663,-,1483372100663
1483372114857,-,1483372114857
1483370313627,1483372115735,1483370313627
1483372119397,-,1483372119397
1483370337637,1483372140750,1483370337637
1483372162163,-,1483372162163
1483372174376,-,1483372174376
1483372182120,-,1483372182120
1483370393469,1483372200792,1483370397223
1483370398608,1483372200792,1483370398608
1483370399717,1483372200792,1483370399717
1483370407470,1483372210800,1483370407470
1483370432662,1483372235814,1483370432662
1483370437985,1483372240816,1483370437985
1483370440693,1483372240816,1483370440693
1483372293636,-,1483372293636
1483372311214,-,1483372311214
1483370531904,1483372335886,1483370534976
1483372401507,-,1483372401507
1483370606508,1483372410942,1483370606508
1483372421976,-,1483372421976
1483372442110,-,1483372442110
1483370652839,1483372460974,1483370656927
1483372462360,-,1483372462360
1483372479583,-,1483372479583
1483372535050,-,1483372535050
1483370733565,1483372541036,1483370736646
1483370738985,1483372541037,1483370738985
1483372566290,-,1483372566290
1483370770819,1483372571060,1483370770819
1483372575942,-,1483372575942
1483372575942,1483372595990,1483372575942
1483372595991,-,1483372595991
1483372595991,1483372618727,1483372595991
1483372618727,-,1483372618727
1483370843334,1483372646097,1483370843334
1483370868832,1483372671117,1483370868832
1483368344578,1483372676120,1483370873902
1483370871758,1483372676120,1483370871758
1483370885806,1483372686128,1483370885806
1483370892599,1483372696135,1483370892599
1483370917216,1483372721148,1483370917216
1483370949778,1483372751172,1483370949778
1483372761437,-,1483372761437
1483372764399,-,1483372764399
1483372764399,1483372766593,1483372764399
1483372766593,-,1483372766593
1483372779886,-,1483372779886
1483372817951,-,1483372817951
1483371020298,1483372821232,1483371020298
1483372821266,-,1483372821266
1483372826554,-,1483372826554
1483372827967,-,1483372827967
1483371030641,1483372831239,1483371030641
1483372852529,-,1483372852529
1483371055419,1483372856258,1483371055419
1483372870101,-,1483372870101
1483371099877,1483372901294,1483371099877
1483371111538,1483372916307,1483371111538
1483372922300,-,1483372922300
1483371146878,1483372951334,1483371146878
1483372965725,-,1483372965725
1483371171387,1483372976346,1483371171387
1483373021872,-,1483373021872
1483371225374,1483373026387,1483371225374
1483373049369,-,1483373049369
1483371247126,1483373051400,1483371247126
1483372535050,1483373084917,1483372535050
1483373084918,-,1483373084918
1483373100210,-,1483373100210
1483373101665,-,1483373101665
1483371318083,1483373121453,1483371318083
1483371329082,1483373131459,1483371329082
1483371344571,1483373146467,1483371344571
1483371385501,1483373186494,1483371385501
1483371386250,1483373186494,1483371386250
1483371386297,1483373186494,1483371386297
1483373227936,-,1483373227936
1483371428601,1483373231526,1483371428601
1483373240348,-,1483373240348
1483373240348,1483373243559,1483373240348
1483373243559,-,1483373243559
1483371444706,1483373246532,1483371444706
1483371449415,1483373251534,1483371449415
1483371465787,1483373271550,1483371469015
1483371498594,1483373301574,1483371498594
1483373311023,-,1483373311023
1483373318676,-,1483373318676
1483373322010,-,1483373322010
1483354711467,1483373326590,1483371522328
1483373339731,-,1483373339731
1483371538837,1483373341598,1483371538837
1483373347688,-,1483373347688
1483365677793,1483373366618,1483371562265
1483371604176,1483373406656,1483371604176
1483371616710,1483373421663,1483371616710
